crack_coverage_percent,skeleton_length_pixels,maximum_width_pixels,branch_density
0.03247622825681897,0.22636038520448068,0.028111507415055373,0.18022226292971852
0.006734225299626144,0.10275151254970585,0.018819222827107185,0.0
0.022323199538389415,0.15681402278192727,0.046930730242162565,0.1882823471942358
0.030723550554774184,0.2332910098338469,0.0581471747700394,0.35058313488428894
0.02239773041460805,0.21067643624007243,0.03942181340341655,0.2405813030469561
0.0031952107901474995,0.06931716066315709,0.03195982729491271,0.2482139586004763
0.05854280115883491,0.2636693382617775,0.11061573118077717,0.3130610001831837
0.05598711337107963,0.2727828367901567,0.11080345410174582,0.15164560053733897
0.029180040150504287,0.13966391018201532,0.06007133470996807,0.06948769615924773
0.038414656136175125,0.23981052654556564,0.022573681246480192,0.08545521157721195
0.009311551083702982,0.05983984981827574,0.041345973343345215,0.13882273920742505
0.03580607546852273,0.2707600403104047,0.016895062887178517,0.1527141723148318
0.04832726267325425,0.17641986851822883,0.061901633189412414,0.0
0.004584850998353107,0.04033950965375981,0.041345973343345215,0.18355010075105332
0.08358757979011144,0.40801187483401063,0.045100431762718225,0.15564511204738354
0.02225107288398428,0.12370710198023045,0.03195982729491271,0.07721194357941015
0.06300022840107229,0.23078434297314698,0.12751079406795568,0.2212859498076571
0.054587856275619996,0.21049453008182137,0.06950441148864275,0.09629358246321061
0.018702441487251614,0.12642114186133657,0.0468837995119204,0.0
0.008111844398764232,0.09566444862424374,0.01318753519804768,0.0
0.028667940904227824,0.1885821142588961,0.054439647080908565,0.10639921841607132
0.01019870893288615,0.10619317706381633,0.03379012577435705,0.0
0.061819755490641566,0.34841214114462626,0.0468837995119204,0.2410697930023814
0.026946518085758594,0.20701284621289567,0.0657030223390276,0.09778958295170057
0.02994217846538522,0.22978385910276602,0.028111507415055373,0.0
0.11520550085950931,0.2960741012926251,0.11624741880983668,0.10536117726079258
0.09620253164556963,0.2756860590758439,0.10878543270133283,0.1501801306710631
0.16405207544448053,0.31263119981663856,0.257227332457293,0.20025035110215547
